participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",6,1,0,56,Figure S57.png,"печальный","тревога",1101,2026-06-29T10:52:58.686Z,"Мужской","25"
"agent_1782728600935",6,2,0,59,Figure S60.png,"сердитый","опасение",1075,2026-06-29T10:52:59.790Z,"Мужской","25"
"agent_1782728600935",6,3,0,42,Figure S43.png,"задумчивый","симпатия",1311,2026-06-29T10:53:00.866Z,"Мужской","25"
"agent_1782728600935",6,4,0,137,Figure S138.png,"высокомерный","симпатия",1073,2026-06-29T10:53:02.179Z,"Мужской","25"
"agent_1782728600935",6,5,0,117,Figure S118.png,"сердитый","сопереживание",1030,2026-06-29T10:53:03.255Z,"Мужской","25"
"agent_1782728600935",6,6,0,23,Figure S24.png,"радостный","интерес",1044,2026-06-29T10:53:04.287Z,"Мужской","25"
"agent_1782728600935",6,7,0,97,Figure S98.png,"уверенный","безразличие",1135,2026-06-29T10:53:05.332Z,"Мужской","25"
"agent_1782728600935",6,8,0,82,Figure S83.png,"испуганный","безразличие",1116,2026-06-29T10:53:06.469Z,"Мужской","25"
"agent_1782728600935",6,9,0,0,Figure S1.png,"задумчивый","уважение",1051,2026-06-29T10:53:07.588Z,"Мужской","25"
"agent_1782728600935",6,10,0,33,Figure S34.png,"напряженный","напряжение",1084,2026-06-29T10:53:08.642Z,"Мужской","25"
"agent_1782728600935",6,11,0,77,Figure S78.png,"растерянный","уважение",1045,2026-06-29T10:53:09.727Z,"Мужской","25"
"agent_1782728600935",6,12,0,143,Figure S144.png,"испуганный","симпатия",1059,2026-06-29T10:53:10.774Z,"Мужской","25"
"agent_1782728600935",6,13,0,38,Figure S39.png,"сердитый","уважение",1072,2026-06-29T10:53:11.835Z,"Мужской","25"
"agent_1782728600935",6,14,0,47,Figure S48.png,"усталый","уважение",1040,2026-06-29T10:53:12.909Z,"Мужской","25"
"agent_1782728600935",6,15,0,132,Figure S133.png,"высокомерный","грусть",1045,2026-06-29T10:53:13.951Z,"Мужской","25"
"agent_1782728600935",6,16,0,106,Figure S107.png,"печальный","уважение",1051,2026-06-29T10:53:14.998Z,"Мужской","25"
"agent_1782728600935",6,17,0,134,Figure S135.png,"высокомерный","удивление",1032,2026-06-29T10:53:16.052Z,"Мужской","25"
"agent_1782728600935",6,18,0,76,Figure S77.png,"внимательный","грусть",1075,2026-06-29T10:53:17.085Z,"Мужской","25"
"agent_1782728600935",6,19,0,64,Figure S65.png,"задумчивый","удивление",1056,2026-06-29T10:53:18.162Z,"Мужской","25"
"agent_1782728600935",6,20,0,123,Figure S124.png,"высокомерный","грусть",1038,2026-06-29T10:53:19.219Z,"Мужской","25"
"agent_1782728600935",6,21,0,98,Figure S99.png,"напряженный","уважение",1051,2026-06-29T10:53:20.259Z,"Мужской","25"
"agent_1782728600935",6,22,0,130,Figure S131.png,"высокомерный","сопереживание",1125,2026-06-29T10:53:21.312Z,"Мужской","25"
"agent_1782728600935",6,23,0,109,Figure S110.png,"напряженный","жалость",1053,2026-06-29T10:53:22.438Z,"Мужской","25"
"agent_1782728600935",6,24,0,124,Figure S125.png,"спокойный","симпатия",1019,2026-06-29T10:53:23.493Z,"Мужской","25"
