participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",1,1,1,0,Figure S1.png,"NNNN","NNNN",1004,2026-06-29T10:23:21.471Z,"Мужской","25"
"agent_1782728600935",1,2,1,1,Figure S2.png,"NNNN","NNNN",1211,2026-06-29T10:23:22.488Z,"Мужской","25"
"agent_1782728600935",1,3,1,2,Figure S3.png,"NNNN","NNNN",1208,2026-06-29T10:23:23.700Z,"Мужской","25"
"agent_1782728600935",1,1,0,84,Figure S85.png,"усталый","симпатия",1217,2026-06-29T10:23:24.908Z,"Мужской","25"
"agent_1782728600935",1,2,0,54,Figure S55.png,"высокомерный","любопытство",1206,2026-06-29T10:23:26.126Z,"Мужской","25"
"agent_1782728600935",1,3,0,7,Figure S8.png,"строгий","грусть",1211,2026-06-29T10:23:27.333Z,"Мужской","25"
"agent_1782728600935",1,4,0,44,Figure S45.png,"испуганный","безразличие",1227,2026-06-29T10:23:28.545Z,"Мужской","25"
"agent_1782728600935",1,5,0,125,Figure S126.png,"внимательный","интерес",1206,2026-06-29T10:23:29.772Z,"Мужской","25"
"agent_1782728600935",1,6,0,126,Figure S127.png,"грустный","опасение",1229,2026-06-29T10:23:30.980Z,"Мужской","25"
"agent_1782728600935",1,7,0,110,Figure S111.png,"испуганный","симпатия",1210,2026-06-29T10:23:32.210Z,"Мужской","25"
"agent_1782728600935",1,8,0,128,Figure S129.png,"растерянный","безразличие",1209,2026-06-29T10:23:33.421Z,"Мужской","25"
"agent_1782728600935",1,9,0,113,Figure S114.png,"грустный","спокойствие",1202,2026-06-29T10:23:34.630Z,"Мужской","25"
"agent_1782728600935",1,10,0,72,Figure S73.png,"спокойный","жалость",1222,2026-06-29T10:23:35.833Z,"Мужской","25"
"agent_1782728600935",1,11,0,94,Figure S95.png,"задумчивый","опасение",1226,2026-06-29T10:23:37.057Z,"Мужской","25"
"agent_1782728600935",1,12,0,103,Figure S104.png,"внимательный","удивление",1228,2026-06-29T10:23:38.284Z,"Мужской","25"
"agent_1782728600935",1,13,0,49,Figure S50.png,"доброжелательный","жалость",1209,2026-06-29T10:23:39.513Z,"Мужской","25"
"agent_1782728600935",1,14,0,87,Figure S88.png,"строгий","безразличие",1217,2026-06-29T10:23:40.722Z,"Мужской","25"
"agent_1782728600935",1,15,0,138,Figure S139.png,"удивленный","уважение",1212,2026-06-29T10:23:41.941Z,"Мужской","25"
"agent_1782728600935",1,16,0,39,Figure S40.png,"доброжелательный","безразличие",1211,2026-06-29T10:23:43.154Z,"Мужской","25"
"agent_1782728600935",1,17,0,86,Figure S87.png,"испуганный","сопереживание",1218,2026-06-29T10:23:44.366Z,"Мужской","25"
"agent_1782728600935",1,18,0,45,Figure S46.png,"радостный","безразличие",1212,2026-06-29T10:23:45.585Z,"Мужской","25"
"agent_1782728600935",1,19,0,133,Figure S134.png,"радостный","любопытство",1209,2026-06-29T10:23:46.797Z,"Мужской","25"
"agent_1782728600935",1,20,0,119,Figure S120.png,"спокойный","напряжение",1209,2026-06-29T10:23:48.008Z,"Мужской","25"
"agent_1782728600935",1,21,0,108,Figure S109.png,"строгий","уважение",1215,2026-06-29T10:23:49.219Z,"Мужской","25"
"agent_1782728600935",1,22,0,78,Figure S79.png,"уверенный","жалость",1211,2026-06-29T10:23:50.435Z,"Мужской","25"
"agent_1782728600935",1,23,0,131,Figure S132.png,"внимательный","опасение",1206,2026-06-29T10:23:51.646Z,"Мужской","25"
"agent_1782728600935",1,24,0,142,Figure S143.png,"испуганный","жалость",1227,2026-06-29T10:23:52.854Z,"Мужской","25"
