participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",1,1,1,0,Figure S1.png,"NNNN","NNNN",358,2026-06-29T10:26:55.360Z,"Мужской","25"
"agent_1782728600935",1,2,1,1,Figure S2.png,"NNNN","NNNN",460,2026-06-29T10:26:55.721Z,"Мужской","25"
"agent_1782728600935",1,3,1,2,Figure S3.png,"NNNN","NNNN",464,2026-06-29T10:26:56.181Z,"Мужской","25"
"agent_1782728600935",1,1,0,84,Figure S85.png,"высокомерный","сопереживание",466,2026-06-29T10:26:56.646Z,"Мужской","25"
"agent_1782728600935",1,2,0,54,Figure S55.png,"растерянный","симпатия",455,2026-06-29T10:26:57.113Z,"Мужской","25"
"agent_1782728600935",1,3,0,7,Figure S8.png,"внимательный","симпатия",461,2026-06-29T10:26:57.569Z,"Мужской","25"
"agent_1782728600935",1,4,0,44,Figure S45.png,"сердитый","уважение",464,2026-06-29T10:26:58.031Z,"Мужской","25"
"agent_1782728600935",1,5,0,125,Figure S126.png,"спокойный","спокойствие",467,2026-06-29T10:26:58.496Z,"Мужской","25"
"agent_1782728600935",1,6,0,126,Figure S127.png,"печальный","грусть",464,2026-06-29T10:26:58.964Z,"Мужской","25"
"agent_1782728600935",1,7,0,110,Figure S111.png,"доброжелательный","тревога",535,2026-06-29T10:26:59.429Z,"Мужской","25"
"agent_1782728600935",1,8,0,128,Figure S129.png,"строгий","симпатия",464,2026-06-29T10:26:59.965Z,"Мужской","25"
"agent_1782728600935",1,9,0,113,Figure S114.png,"испуганный","любопытство",481,2026-06-29T10:27:00.430Z,"Мужской","25"
"agent_1782728600935",1,10,0,72,Figure S73.png,"радостный","жалость",462,2026-06-29T10:27:00.912Z,"Мужской","25"
"agent_1782728600935",1,11,0,94,Figure S95.png,"строгий","удивление",465,2026-06-29T10:27:01.376Z,"Мужской","25"
"agent_1782728600935",1,12,0,103,Figure S104.png,"сердитый","уважение",459,2026-06-29T10:27:01.842Z,"Мужской","25"
"agent_1782728600935",1,13,0,49,Figure S50.png,"грустный","напряжение",461,2026-06-29T10:27:02.302Z,"Мужской","25"
"agent_1782728600935",1,14,0,87,Figure S88.png,"высокомерный","сопереживание",556,2026-06-29T10:27:02.763Z,"Мужской","25"
"agent_1782728600935",1,15,0,138,Figure S139.png,"грустный","сопереживание",461,2026-06-29T10:27:03.320Z,"Мужской","25"
"agent_1782728600935",1,16,0,39,Figure S40.png,"усталый","безразличие",464,2026-06-29T10:27:03.782Z,"Мужской","25"
"agent_1782728600935",1,17,0,86,Figure S87.png,"печальный","напряжение",489,2026-06-29T10:27:04.247Z,"Мужской","25"
"agent_1782728600935",1,18,0,45,Figure S46.png,"усталый","любопытство",462,2026-06-29T10:27:04.738Z,"Мужской","25"
"agent_1782728600935",1,19,0,133,Figure S134.png,"доброжелательный","напряжение",467,2026-06-29T10:27:05.200Z,"Мужской","25"
"agent_1782728600935",1,20,0,119,Figure S120.png,"уверенный","опасение",465,2026-06-29T10:27:05.669Z,"Мужской","25"
"agent_1782728600935",1,21,0,108,Figure S109.png,"спокойный","уважение",466,2026-06-29T10:27:06.134Z,"Мужской","25"
"agent_1782728600935",1,22,0,78,Figure S79.png,"уверенный","любопытство",465,2026-06-29T10:27:06.601Z,"Мужской","25"
"agent_1782728600935",1,23,0,131,Figure S132.png,"удивленный","безразличие",466,2026-06-29T10:27:07.067Z,"Мужской","25"
"agent_1782728600935",1,24,0,142,Figure S143.png,"задумчивый","спокойствие",465,2026-06-29T10:27:07.534Z,"Мужской","25"
