participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"11",3,1,0,115,Figure S116.png,"лдждл",,8029,2026-06-28T23:51:39.858Z,"Мужской","28"
"11",3,2,0,126,Figure S127.png,"лроло орорл л",,9564,2026-06-28T23:51:47.888Z,"Мужской","28"
"11",3,3,0,41,Figure S42.png,"гшшл",,6371,2026-06-28T23:51:57.453Z,"Мужской","28"
"11",3,4,0,107,Figure S108.png,"роорпопр",,5025,2026-06-28T23:52:03.825Z,"Мужской","28"
"11",3,5,0,66,Figure S67.png,"и и",,4849,2026-06-28T23:52:08.851Z,"Мужской","28"
"11",3,6,0,89,Figure S90.png,"имси",,3133,2026-06-28T23:52:13.701Z,"Мужской","28"
"11",3,7,0,24,Figure S25.png,,"сммисмсими, апрапр ав,",6043,2026-06-28T23:52:16.836Z,"Мужской","28"
"11",3,8,0,69,Figure S70.png,,,221,2026-06-28T23:52:22.880Z,"Мужской","28"
"11",3,9,0,37,Figure S38.png,,,773,2026-06-28T23:52:23.101Z,"Мужской","28"
"11",3,10,0,83,Figure S84.png,,,201,2026-06-28T23:52:23.875Z,"Мужской","28"
"11",3,11,0,132,Figure S133.png,,,216,2026-06-28T23:52:24.077Z,"Мужской","28"
"11",3,12,0,127,Figure S128.png,,,237,2026-06-28T23:52:24.293Z,"Мужской","28"
"11",3,13,0,12,Figure S13.png,,,221,2026-06-28T23:52:24.532Z,"Мужской","28"
"11",3,14,0,81,Figure S82.png,,,205,2026-06-28T23:52:24.754Z,"Мужской","28"
"11",3,15,0,86,Figure S87.png,,,199,2026-06-28T23:52:24.960Z,"Мужской","28"
"11",3,16,0,97,Figure S98.png,,,203,2026-06-28T23:52:25.159Z,"Мужской","28"
"11",3,17,0,3,Figure S4.png,,,212,2026-06-28T23:52:25.363Z,"Мужской","28"
"11",3,18,0,21,Figure S22.png,,,191,2026-06-28T23:52:25.576Z,"Мужской","28"
"11",3,19,0,121,Figure S122.png,,,199,2026-06-28T23:52:25.768Z,"Мужской","28"
"11",3,20,0,63,Figure S64.png,,,212,2026-06-28T23:52:25.967Z,"Мужской","28"
"11",3,21,0,20,Figure S21.png,,,202,2026-06-28T23:52:26.180Z,"Мужской","28"
"11",3,22,0,96,Figure S97.png,,,199,2026-06-28T23:52:26.384Z,"Мужской","28"
"11",3,23,0,27,Figure S28.png,,,227,2026-06-28T23:52:26.584Z,"Мужской","28"
"11",3,24,0,85,Figure S86.png,,,226,2026-06-28T23:52:26.811Z,"Мужской","28"
