participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",1,1,1,0,Figure S1.png,"NNNN","NNNN",1519,2026-06-29T10:33:59.042Z,"Мужской","25"
"agent_1782728600935",1,2,1,1,Figure S2.png,"NNNN","NNNN",1043,2026-06-29T10:34:00.569Z,"Мужской","25"
"agent_1782728600935",1,3,1,2,Figure S3.png,"NNNN","NNNN",1613,2026-06-29T10:34:01.612Z,"Мужской","25"
"agent_1782728600935",1,1,0,84,Figure S85.png,"задумчивый","тревога",1362,2026-06-29T10:34:03.226Z,"Мужской","25"
"agent_1782728600935",1,2,0,54,Figure S55.png,"уверенный","опасение",1215,2026-06-29T10:34:04.615Z,"Мужской","25"
"agent_1782728600935",1,3,0,7,Figure S8.png,"растерянный","опасение",1579,2026-06-29T10:34:05.830Z,"Мужской","25"
"agent_1782728600935",1,4,0,44,Figure S45.png,"растерянный","тревога",2116,2026-06-29T10:34:07.411Z,"Мужской","25"
"agent_1782728600935",1,5,0,125,Figure S126.png,"задумчивый","опасение",1342,2026-06-29T10:34:09.527Z,"Мужской","25"
"agent_1782728600935",1,6,0,126,Figure S127.png,"грустный","безразличие",1295,2026-06-29T10:34:10.870Z,"Мужской","25"
"agent_1782728600935",1,7,0,110,Figure S111.png,"усталый","удивление",1322,2026-06-29T10:34:12.204Z,"Мужской","25"
"agent_1782728600935",1,8,0,128,Figure S129.png,"усталый","грусть",1850,2026-06-29T10:34:13.541Z,"Мужской","25"
"agent_1782728600935",1,9,0,113,Figure S114.png,"уверенный","любопытство",1453,2026-06-29T10:34:15.392Z,"Мужской","25"
"agent_1782728600935",1,10,0,72,Figure S73.png,"удивленный","уважение",1324,2026-06-29T10:34:16.846Z,"Мужской","25"
"agent_1782728600935",1,11,0,94,Figure S95.png,"радостный","жалость",1273,2026-06-29T10:34:18.170Z,"Мужской","25"
"agent_1782728600935",1,12,0,103,Figure S104.png,"строгий","удивление",1299,2026-06-29T10:34:19.444Z,"Мужской","25"
"agent_1782728600935",1,13,0,49,Figure S50.png,"доброжелательный","напряжение",1302,2026-06-29T10:34:20.744Z,"Мужской","25"
"agent_1782728600935",1,14,0,87,Figure S88.png,"испуганный","тревога",1294,2026-06-29T10:34:22.046Z,"Мужской","25"
"agent_1782728600935",1,15,0,138,Figure S139.png,"печальный","грусть",998,2026-06-29T10:34:23.341Z,"Мужской","25"
"agent_1782728600935",1,16,0,39,Figure S40.png,"печальный","опасение",1530,2026-06-29T10:34:24.340Z,"Мужской","25"
"agent_1782728600935",1,17,0,86,Figure S87.png,"внимательный","сопереживание",1083,2026-06-29T10:34:25.870Z,"Мужской","25"
"agent_1782728600935",1,18,0,45,Figure S46.png,"удивленный","удивление",1295,2026-06-29T10:34:26.954Z,"Мужской","25"
"agent_1782728600935",1,19,0,133,Figure S134.png,"уверенный","симпатия",1246,2026-06-29T10:34:28.250Z,"Мужской","25"
"agent_1782728600935",1,20,0,119,Figure S120.png,"испуганный","любопытство",1240,2026-06-29T10:34:29.496Z,"Мужской","25"
"agent_1782728600935",1,21,0,108,Figure S109.png,"испуганный","интерес",1254,2026-06-29T10:34:30.737Z,"Мужской","25"
"agent_1782728600935",1,22,0,78,Figure S79.png,"сердитый","жалость",1245,2026-06-29T10:34:31.993Z,"Мужской","25"
"agent_1782728600935",1,23,0,131,Figure S132.png,"высокомерный","напряжение",1285,2026-06-29T10:34:33.239Z,"Мужской","25"
"agent_1782728600935",1,24,0,142,Figure S143.png,"доброжелательный","напряжение",1407,2026-06-29T10:34:34.525Z,"Мужской","25"
