participant_id,session,trial_sequence,is_practice,global_stim_idx,stim_file,response_adjective,response_feelings,rt_ms,onset_iso,gender,age
"agent_1782728600935",1,1,1,0,Figure S1.png,"NNNN","NNNN",1449,2026-06-29T10:40:50.218Z,"Мужской","25"
"agent_1782728600935",1,2,1,1,Figure S2.png,"NNNN","NNNN",1067,2026-06-29T10:40:51.670Z,"Мужской","25"
"agent_1782728600935",1,3,1,2,Figure S3.png,"NNNN","NNNN",716,2026-06-29T10:40:52.739Z,"Мужской","25"
"agent_1782728600935",1,1,0,84,Figure S85.png,"напряженный","опасение",1311,2026-06-29T10:40:53.458Z,"Мужской","25"
"agent_1782728600935",1,2,0,54,Figure S55.png,"спокойный","уважение",1313,2026-06-29T10:40:54.771Z,"Мужской","25"
"agent_1782728600935",1,3,0,7,Figure S8.png,"радостный","жалость",1219,2026-06-29T10:40:56.086Z,"Мужской","25"
"agent_1782728600935",1,4,0,44,Figure S45.png,"испуганный","грусть",1178,2026-06-29T10:40:57.307Z,"Мужской","25"
"agent_1782728600935",1,5,0,125,Figure S126.png,"задумчивый","жалость",1193,2026-06-29T10:40:58.486Z,"Мужской","25"
"agent_1782728600935",1,6,0,126,Figure S127.png,"спокойный","опасение",900,2026-06-29T10:40:59.680Z,"Мужской","25"
"agent_1782728600935",1,7,0,110,Figure S111.png,"грустный","удивление",1167,2026-06-29T10:41:00.583Z,"Мужской","25"
"agent_1782728600935",1,8,0,128,Figure S129.png,"внимательный","уважение",1199,2026-06-29T10:41:01.751Z,"Мужской","25"
"agent_1782728600935",1,9,0,113,Figure S114.png,"усталый","симпатия",1178,2026-06-29T10:41:02.952Z,"Мужской","25"
"agent_1782728600935",1,10,0,72,Figure S73.png,"усталый","жалость",1185,2026-06-29T10:41:04.131Z,"Мужской","25"
"agent_1782728600935",1,11,0,94,Figure S95.png,"удивленный","спокойствие",1224,2026-06-29T10:41:05.319Z,"Мужской","25"
"agent_1782728600935",1,12,0,103,Figure S104.png,"внимательный","напряжение",1191,2026-06-29T10:41:06.545Z,"Мужской","25"
"agent_1782728600935",1,13,0,49,Figure S50.png,"растерянный","грусть",1585,2026-06-29T10:41:07.738Z,"Мужской","25"
"agent_1782728600935",1,14,0,87,Figure S88.png,"растерянный","симпатия",1193,2026-06-29T10:41:09.323Z,"Мужской","25"
"agent_1782728600935",1,15,0,138,Figure S139.png,"строгий","симпатия",1166,2026-06-29T10:41:10.518Z,"Мужской","25"
"agent_1782728600935",1,16,0,39,Figure S40.png,"высокомерный","жалость",1177,2026-06-29T10:41:11.685Z,"Мужской","25"
"agent_1782728600935",1,17,0,86,Figure S87.png,"удивленный","жалость",1557,2026-06-29T10:41:12.864Z,"Мужской","25"
"agent_1782728600935",1,18,0,45,Figure S46.png,"напряженный","грусть",1181,2026-06-29T10:41:14.423Z,"Мужской","25"
"agent_1782728600935",1,19,0,133,Figure S134.png,"удивленный","безразличие",1166,2026-06-29T10:41:15.605Z,"Мужской","25"
"agent_1782728600935",1,20,0,119,Figure S120.png,"задумчивый","сопереживание",1204,2026-06-29T10:41:16.773Z,"Мужской","25"
"agent_1782728600935",1,21,0,108,Figure S109.png,"сердитый","грусть",1308,2026-06-29T10:41:17.979Z,"Мужской","25"
"agent_1782728600935",1,22,0,78,Figure S79.png,"растерянный","безразличие",1159,2026-06-29T10:41:19.288Z,"Мужской","25"
"agent_1782728600935",1,23,0,131,Figure S132.png,"испуганный","интерес",1169,2026-06-29T10:41:20.448Z,"Мужской","25"
"agent_1782728600935",1,24,0,142,Figure S143.png,"радостный","жалость",1155,2026-06-29T10:41:21.619Z,"Мужской","25"
